rank,file,prediction,confidence,scientific_score,period_days,duration_hours,depth_ppm,snr
243,9941662_K00013.01.npz,false_positive,0.7649007439613342,0.7374232612189707,1.763587535,3.16877,4590.6,4061.9
244,3962357_K01210.01.npz,planet_transit,0.8187854290008545,0.7372284353480214,14.55387488,6.973,319.7,26.8
245,5009189_K01605.01.npz,planet_transit,0.8188208937644958,0.7372206224064803,4.93913074,1.362,382.9,22.0
246,7678434_K00892.02.npz,planet_transit,0.8184354305267334,0.7367689136479191,3.96996298,1.1757,299.2,15.0
247,11389771_K01436.03.npz,planet_transit,0.8183425664901733,0.7367284492189453,5.41908491,2.3379,231.0,20.2
248,10080248_K01722.01.npz,planet_transit,0.8175999522209167,0.7361163709353636,14.8783945,7.491,322.8,22.9
249,7841925_K01499.01.npz,planet_transit,0.8155918717384338,0.7349898160315627,14.16400071,4.3031,728.1,71.5
250,8346392_K01141.01.npz,planet_transit,0.8162760138511658,0.7349854851857146,5.72812616,2.0295,643.4,20.8
251,5301750_K01589.02.npz,planet_transit,0.8159688115119934,0.7348111257775323,12.88291395,5.676,460.5,33.6
252,10971674_K01296.01.npz,false_positive,0.7719040513038635,0.7338577980863374,2.380862632,4.20416,32634.0,2590.6
253,4455231_K01332.02.npz,planet_transit,0.8151061534881592,0.7337791100444001,6.09747233,3.431,217.6,17.4
254,2837111_K01110.01.npz,planet_transit,0.8149827122688293,0.7337693669864862,8.7348852,4.49,270.7,24.8
255,2166206_K01028.01.npz,planet_transit,0.8141568899154663,0.733154456789539,8.09695764,3.319,283.5,35.4
256,10055126_K01608.01.npz,planet_transit,0.8140946626663208,0.7330650828047873,9.17617167,4.2642,206.9,34.3
257,6693640_K01245.01.npz,planet_transit,0.8134810924530029,0.7327070288771929,13.71938426,5.5677,316.4,48.3
258,2445129_K00793.01.npz,planet_transit,0.812503457069397,0.7318560600782058,10.31872301,3.836,871.7,38.2
259,11391957_K00765.01.npz,planet_transit,0.812282145023346,0.7317634217245422,8.35389523,2.2514,1041.6,43.4
260,10022908_K01586.01.npz,planet_transit,0.8114626407623291,0.7308126724943429,6.99130452,2.1568,555.4,36.3
261,4770365_K01475.03.npz,planet_transit,0.8116201758384705,0.7306664607894862,4.72941177,2.234,434.3,14.6
262,6124941_K01058.01.npz,planet_transit,0.8111804127693176,0.7305654705728943,5.670155713,0.9361,536.7,37.3
263,4060815_K01222.01.npz,planet_transit,0.8112863898277283,0.7301844768368303,4.2856756,4.059,31.4,8.3
264,11754553_K00775.02.npz,planet_transit,0.8103523850440979,0.7300417108550674,7.8774163,2.0805,1306.1,38.7
265,8230616_K01713.01.npz,planet_transit,0.8094788193702698,0.7289763576987236,6.82778157,2.3726,545.8,32.2
266,5299459_K01576.01.npz,planet_transit,0.8087208271026611,0.7288058429134479,10.41572666,2.7719,825.3,69.3
267,9787239_K00952.02.npz,planet_transit,0.8085699677467346,0.7285258066861453,8.75209691,2.3742,1367.6,44.8
268,1725016_K01007.01.npz,planet_transit,0.8088377118110657,0.7282644661497899,7.40742502,3.675,442.0,23.1
269,2854698_K00986.01.npz,planet_transit,0.8085569739341736,0.728212250825319,8.18739443,3.0472,517.6,38.4
270,11446443_K00001.01.npz,false_positive,0.7484414577484131,0.7280347188702387,2.470613377,1.74319,14230.9,4304.3
271,3116412_K01115.01.npz,planet_transit,0.8078266978263855,0.7274927375778211,12.99204853,6.0175,270.6,38.7
272,5358241_K00829.02.npz,planet_transit,0.8077964782714844,0.7273846009265724,9.75192101,4.793,418.0,28.5
273,4940438_K01561.01.npz,planet_transit,0.8064101338386536,0.7268499140673208,9.08590495,2.0718,2121.3,50.5
274,11923270_K00781.01.npz,planet_transit,0.805837869644165,0.7267584698024268,11.59822233,2.5237,2804.5,71.0
275,11804465_K00020.01.npz,false_positive,0.7556717395782471,0.7260574531319407,4.437962934,4.69813,16387.6,3535.6
276,9347899_K00935.01.npz,planet_transit,0.8042677044868469,0.7256492674438311,20.86021229,5.1937,1910.5,117.0
277,5531576_K00837.01.npz,planet_transit,0.8051872253417969,0.7252747941764398,7.953547,2.6312,875.4,38.4
278,5792202_K00841.03.npz,planet_transit,0.805186927318573,0.725055776911515,6.54626149,2.75,655.9,24.8
279,3247268_K01089.02.npz,planet_transit,0.8034738302230835,0.7245998912822976,12.21828097,2.6969,1843.4,90.1
280,5477805_K01607.01.npz,planet_transit,0.8045089244842529,0.7243429922015104,5.00673576,1.9398,191.2,26.6
281,4860678_K01602.01.npz,planet_transit,0.8043809533119202,0.7241876873210964,9.97716876,5.908,252.9,21.8
282,10166274_K01078.02.npz,planet_transit,0.8031602501869202,0.7236662948194023,6.877446033,1.3692,1632.3,39.6
283,3130300_K01105.01.npz,planet_transit,0.8036196827888489,0.7235059524652107,5.76573396,2.924,248.0,22.2
284,9271752_K01406.01.npz,planet_transit,0.8015804886817932,0.7221664394365896,11.36113254,4.1886,569.5,57.0
285,6205468_K01037.01.npz,false_positive,0.7977030873298645,0.7221185039556806,3.7228551,12.8164,2969.2,294.8
286,9941066_K01584.01.npz,planet_transit,0.801946222782135,0.7220802474060554,5.87063416,2.5736,505.6,23.2
287,7870390_K00898.01.npz,planet_transit,0.80101478099823,0.7220229434473561,9.7704486,2.4517,1897.8,58.0
288,7109675_K00872.02.npz,planet_transit,0.8017008304595947,0.7219154785355,6.76652928,2.9004,450.7,29.2
289,8226994_K00906.03.npz,planet_transit,0.801935613155365,0.7218612963952997,4.14810719,2.535,175.2,12.9
290,4932442_K01665.01.npz,planet_transit,0.8015590310096741,0.7215924120958429,6.93365167,4.608,119.6,20.1
291,8312852_K01143.01.npz,planet_transit,0.8011203408241272,0.7214753394391406,7.44042933,2.991,547.3,34.0
292,5530882_K01680.01.npz,planet_transit,0.8011326789855957,0.7211694511425264,5.0825188,3.328,105.0,17.1
293,7284688_K01345.01.npz,false_positive,0.7803295850753784,0.720899726325028,0.323021692,2.3442,47100.0,520.6
294,5792202_K00841.01.npz,planet_transit,0.7983991503715515,0.72032123254419,15.33528675,3.897,3081.4,86.6
295,6531491_K01237.01.npz,planet_transit,0.7988281846046448,0.720096591368515,14.32407216,4.6577,2053.9,58.0
296,6949607_K00870.02.npz,planet_transit,0.7992485761642456,0.7200894994378718,8.98581901,2.8606,881.3,51.8
297,10337517_K01165.01.npz,planet_transit,0.7992819547653198,0.7200740584112306,7.053934488,1.7244,511.5,56.3
298,9766437_K00949.01.npz,planet_transit,0.7988471984863281,0.7199743434875836,12.53248222,4.0168,1145.9,66.7
299,9415172_K00938.01.npz,planet_transit,0.7989485263824463,0.7198401829229766,9.94602357,3.3862,994.5,51.0
300,6690082_K01240.02.npz,planet_transit,0.7992081642150879,0.7197156297976672,4.807103254,0.9393,450.5,32.9
301,8505670_K00912.01.npz,planet_transit,0.7982289791107178,0.7195331300933923,10.8484518,2.9993,1675.6,64.5
302,6541920_K00157.06.npz,planet_transit,0.7981618046760559,0.7189844069558466,10.30401132,4.2246,316.1,53.8
303,8547140_K01266.01.npz,planet_transit,0.7978172302246094,0.7188834919652954,11.41926141,3.9908,915.6,58.0
304,8218274_K01064.01.npz,false_positive,0.7827209234237671,0.7183391017051143,1.187352427,4.999,20703.0,717.4
305,8935810_K01395.01.npz,planet_transit,0.7971312999725342,0.7180971829454729,6.230335,1.6493,1449.2,31.6
306,7808587_K01533.01.npz,planet_transit,0.797342836856842,0.7179356840171223,6.24145791,3.0998,163.7,30.8
307,10342041_K01155.01.npz,false_positive,0.7895559668540955,0.7177790271796689,0.933746515,6.6522,2936.6,549.5
308,7678434_K00892.01.npz,planet_transit,0.7961965203285217,0.7175918436920762,10.37168928,3.035,1254.9,64.5
309,10027323_K01596.01.npz,planet_transit,0.796663761138916,0.7173373436260984,5.92365747,2.6302,406.5,26.4
310,8689373_K00921.01.npz,planet_transit,0.7957738041877747,0.7170610279906862,10.28194593,3.4366,1110.7,55.0
311,11046025_K01646.01.npz,planet_transit,0.7964250445365906,0.7169216578691713,3.72020708,1.892,156.9,15.0
312,11764462_K01531.01.npz,planet_transit,0.7960165143013,0.7167938802958007,5.69919592,2.3906,159.4,35.3
313,4077526_K01336.04.npz,planet_transit,0.79607754945755,0.7166089744691506,4.45814897,2.867,188.1,14.3
314,6131236_K01051.01.npz,planet_transit,0.7951807975769043,0.7160391753807687,6.79685353,3.1702,393.1,29.8
315,10879038_K01641.01.npz,planet_transit,0.7946379780769348,0.715328534726651,4.8538404,3.198,196.4,15.4
316,7663405_K01519.01.npz,planet_transit,0.7944281101226807,0.7152266703820407,5.1443645,2.703,310.7,20.2
317,12470844_K00790.01.npz,planet_transit,0.7937604188919067,0.7151651827909945,8.47237911,2.7245,1123.5,47.6
318,10874614_K00017.01.npz,false_positive,0.7521348595619202,0.7150542413879208,3.234699282,3.59385,10558.7,3003.8
319,9651668_K00183.01.npz,false_positive,0.7520883083343506,0.715019369607994,2.684328541,2.69382,18136.5,2833.1
320,5880320_K01060.01.npz,planet_transit,0.7939732074737549,0.7149658924520303,12.10968709,6.3461,284.7,33.4
321,8703884_K01262.01.npz,planet_transit,0.7920303344726562,0.7146689687800228,14.17098745,3.4804,3070.8,93.6
322,7907423_K00899.01.npz,planet_transit,0.7933334708213806,0.7146590627979275,7.11373257,2.1764,807.6,44.4
323,3231341_K01102.01.npz,planet_transit,0.7929971814155579,0.7141344869471478,12.33343853,6.221,536.4,31.7
324,3967760_K01760.01.npz,planet_transit,0.7928050756454468,0.7138198633056814,5.52418625,2.826,491.0,20.7
325,7455287_K00886.01.npz,planet_transit,0.7918382883071899,0.7135018418317277,8.01078456,2.312,1333.6,48.5
326,10963242_K01312.01.npz,planet_transit,0.7918362617492676,0.7129437254367483,6.1469956,3.3153,249.6,25.8
327,7211221_K01379.01.npz,planet_transit,0.7914972901344299,0.7127300150754862,5.62154315,2.4143,172.3,35.3
328,9579641_K00115.02.npz,planet_transit,0.7911106944084167,0.712526495436402,7.12594387,3.0014,192.4,47.1
329,5252423_K00825.01.npz,planet_transit,0.7909960746765137,0.7125166949662123,8.10363271,3.161,887.9,39.3
330,11193447_K01415.01.npz,false_positive,0.7752292156219482,0.7118983285220593,0.312941621,2.0646,35262.0,413.9
331,1432789_K00992.01.npz,planet_transit,0.7901026010513306,0.7114278380240077,9.93146307,5.678,398.6,26.2
332,6962977_K01364.02.npz,planet_transit,0.7892893552780151,0.7108472318715793,7.0556584,3.0479,705.6,32.1
333,9963461_K01538.01.npz,false_positive,0.7402693033218384,0.7108002705619635,10.581581895,6.66929,112642.0,1241.4
334,5371776_K01557.02.npz,planet_transit,0.7885697484016418,0.7107255556404374,9.65349016,2.9029,1308.6,63.1
335,8191672_K00018.01.npz,false_positive,0.7543157339096069,0.7100396647358409,3.548465446,4.56904,7251.5,2486.5
336,10141900_K01082.02.npz,planet_transit,0.7883352637290955,0.7096937312531034,4.09667624,2.19,302.3,16.2
337,10342065_K01157.01.npz,false_positive,0.7830245494842529,0.7094099199568386,0.93374614,6.551,1717.5,365.7
338,8971432_K01384.01.npz,false_positive,0.7690297961235046,0.7092698269334197,0.6243875,1.92102,36854.7,628.3
339,1161345_K00984.01.npz,planet_transit,0.7872166633605957,0.7088546514095274,4.28746668,1.5693,790.1,19.4
340,10854768_K01309.01.npz,planet_transit,0.7866063714027405,0.708539506006398,10.1171684,4.6677,288.7,50.6
341,9466668_K00939.02.npz,planet_transit,0.7869252562522888,0.7085231430882591,5.83909761,3.1915,273.6,25.2
342,7825899_K00896.01.npz,planet_transit,0.7846534848213196,0.7082578108144253,16.23947096,4.0374,2590.7,123.8
343,7458762_K00887.01.npz,planet_transit,0.786112368106842,0.7081809368033629,7.41113177,2.5242,620.5,50.4
344,5219234_K01563.02.npz,planet_transit,0.7861877679824829,0.7081739024210807,8.29084167,3.613,1033.9,34.7
345,3641726_K00804.01.npz,planet_transit,0.7858651876449585,0.7081060941550326,9.02930689,3.1449,1019.8,53.9
346,8247638_K00907.03.npz,planet_transit,0.7862874865531921,0.7078960700568288,4.79090809,2.603,251.3,21.2
347,10351767_K01153.01.npz,false_positive,0.7686454057693481,0.7073425310278391,0.635069939,2.07171,33117.3,578.6
348,5371776_K01557.03.npz,planet_transit,0.785086452960968,0.7071999585862984,5.315954488,1.1165,965.9,37.7
349,8801343_K01247.01.npz,false_positive,0.759436845779419,0.7060488700052248,2.73987398,4.15886,20632.2,1454.3
350,8685497_K01629.01.npz,planet_transit,0.7840044498443604,0.7058710237805335,4.4096675,2.1418,132.7,26.4
351,3554031_K01194.03.npz,planet_transit,0.7840320467948914,0.7058665739758024,4.17634276,2.335,531.5,14.9
352,6851425_K00163.01.npz,planet_transit,0.7825113534927368,0.7055322996720437,11.1199028,3.3759,636.3,100.3
353,4913852_K00818.01.npz,planet_transit,0.7818179726600647,0.7046364381629711,8.11437482,2.2736,1558.0,56.4
354,7532973_K01450.01.npz,false_positive,0.7717176079750061,0.703696484760472,2.144632238,6.2701,19836.9,334.8
355,8937021_K01394.01.npz,planet_transit,0.7806318998336792,0.703284632714563,5.663621501,1.2968,1225.0,39.8
356,10744335_K01304.01.npz,planet_transit,0.7811155915260315,0.7032083046522192,4.59726613,2.909,313.0,17.0
357,11760959_K01484.01.npz,planet_transit,0.7802664041519165,0.7025525475404448,3.47021401,2.289,1105.2,8.3
358,8394721_K00152.03.npz,planet_transit,0.7792090177536011,0.702334973829282,13.48457668,5.0197,653.5,80.8
359,3098184_K01091.01.npz,false_positive,0.7772709131240845,0.7019941682614901,15.2384539,19.292,7019.0,56.0
360,8519253_K01267.01.npz,planet_transit,0.7794100046157837,0.7019247162261255,5.93821065,2.5128,522.5,33.6
361,7691260_K01528.01.npz,planet_transit,0.7793276309967041,0.7016747944220865,3.989544192,1.591,190.0,26.2
362,5301750_K01589.01.npz,planet_transit,0.7780704498291016,0.7007472421003528,8.72585478,4.473,446.7,37.7
363,9729691_K01751.01.npz,planet_transit,0.7767211198806763,0.7001026704660486,8.689301216,2.563,1117.0,70.9
364,3240158_K01106.01.npz,planet_transit,0.7771033048629761,0.6998735488970649,7.42608123,3.6379,443.3,37.5
365,9034103_K01402.01.npz,planet_transit,0.7771444320678711,0.6998147910456475,7.13969705,3.981,512.9,27.8
366,5252423_K00825.02.npz,planet_transit,0.7772101759910583,0.6997719443335609,4.71510843,2.506,417.5,21.3
367,10874926_K01293.01.npz,planet_transit,0.7747074961662292,0.6997683989275777,11.703109303,2.0467,4201.0,126.6
368,892772_K01009.01.npz,planet_transit,0.7771666049957275,0.6996396778036146,5.09246539,3.659,254.0,17.1
369,9159275_K00930.01.npz,false_positive,0.7735875248908997,0.6989990917032485,3.044770796,10.0134,1695.0,203.5
370,9886661_K01606.01.npz,planet_transit,0.7757989168167114,0.6986952864937482,5.082748362,1.7732,276.7,40.9
371,3869825_K01178.01.npz,false_positive,0.7678102254867554,0.6985387084720989,4.800653901,9.0419,15304.4,298.0
372,4150624_K01334.01.npz,planet_transit,0.775486946105957,0.6984539562862824,8.6531216,4.39,654.8,35.7
373,8226994_K00906.01.npz,planet_transit,0.7749480605125427,0.6981669077395515,7.15681552,2.5882,867.0,47.7
374,8107380_K00162.01.npz,planet_transit,0.7736659646034241,0.6976988523018116,14.00640392,4.6919,716.4,109.3
375,6428700_K00853.01.npz,planet_transit,0.7742288112640381,0.697640473295751,8.20396958,2.9667,1024.4,54.4
376,9775938_K00951.01.npz,planet_transit,0.7729592323303223,0.6975237257967623,13.19720694,3.4872,2141.4,116.2
377,2445154_K01023.01.npz,planet_transit,0.7738456130027771,0.6970677984628159,8.4120069,3.923,819.6,39.7
378,5649956_K01540.01.npz,false_positive,0.756775438785553,0.6966902458134542,1.207852845,3.5802,49720.0,205.9
379,9143254_K01386.01.npz,false_positive,0.7604549527168274,0.6965878124146909,1.137525054,2.68228,18006.1,633.1
380,3859628_K01191.01.npz,planet_transit,0.7731843590736389,0.6964527586490089,8.17242644,3.902,864.3,37.0
381,8113154_K01542.01.npz,false_positive,0.7628792524337769,0.6963790826515209,2.586878667,6.1614,25480.0,261.3
382,7869917_K01525.01.npz,planet_transit,0.773330807685852,0.6963730211507169,7.71467686,4.5871,233.9,33.3
383,3749365_K01176.01.npz,false_positive,0.747591495513916,0.6955646670937201,1.97376085,1.82542,30222.4,1252.5
384,7622486_K01447.02.npz,false_positive,0.7642578482627869,0.6954934626983277,2.27999662,5.7777,12831.0,366.8
385,5358624_K00830.01.npz,false_positive,0.739329993724823,0.6947984595140313,3.525632539,2.59959,22335.0,1996.7
386,12506351_K01446.01.npz,false_positive,0.7544868588447571,0.6947018814751105,1.22775877,2.7545,46148.0,292.7
387,3231341_K01102.04.npz,planet_transit,0.7717171907424927,0.6946903233453996,4.24439049,3.282,174.0,15.1
388,3114661_K00796.01.npz,false_positive,0.7638959884643555,0.6938805628267847,0.444291966,2.0792,10967.4,299.7
389,5301750_K01589.04.npz,planet_transit,0.7704634666442871,0.6935768581855503,4.22453631,3.128,159.1,16.7
390,3554600_K00803.01.npz,planet_transit,0.7703520059585571,0.693490637315037,7.544039,6.222,322.6,14.2
391,4840513_K01541.01.npz,false_positive,0.7485342621803284,0.6928443676128998,2.379282197,3.1729,48434.0,538.0
392,11337141_K01649.01.npz,planet_transit,0.7695109248161316,0.692841093468305,4.04355245,1.965,416.2,21.2
393,6032981_K01054.01.npz,planet_transit,0.7696229219436646,0.6927034918232656,3.3226948,3.568,78.7,8.6
394,8692861_K00172.01.npz,planet_transit,0.767581045627594,0.692049369685109,13.7223682,5.1231,571.1,97.9
395,5963222_K01035.01.npz,false_positive,0.7593523263931274,0.6919968239822908,1.217266418,3.3208,5811.5,603.4
396,3660924_K01214.01.npz,planet_transit,0.7686172127723694,0.6919382756142444,4.24153629,2.971,188.1,18.0
397,6032497_K00845.01.npz,planet_transit,0.7675522565841675,0.6919130786962747,16.3297527,6.271,1187.5,74.6
398,3114167_K00795.01.npz,planet_transit,0.7676568627357483,0.6917577787363095,6.770300385,2.0844,1304.0,50.8
399,12019440_K00186.01.npz,false_positive,0.7426607012748718,0.6913908808397758,3.24325988,3.03318,16450.9,1586.2
400,10925104_K00156.01.npz,planet_transit,0.7670801877975464,0.6913634868164954,8.041347775,2.6332,591.0,77.5
401,10910878_K00757.01.npz,planet_transit,0.7646902799606323,0.6913589330694045,16.06864674,3.5347,4914.3,161.9
402,5024450_K01544.01.npz,false_positive,0.7554231882095337,0.6913576670572109,1.525924389,3.15998,24627.2,423.9
403,8158127_K01015.01.npz,planet_transit,0.7673878073692322,0.6913141536282151,9.42889884,4.4481,565.4,50.4
404,8564587_K01270.01.npz,planet_transit,0.7670584321022034,0.6911989854009687,5.729317577,1.1816,865.4,59.0
405,6307521_K01126.01.npz,false_positive,0.7668760418891907,0.6909752575946951,29.7452499,22.695,778.9,55.9
406,3239636_K01093.01.npz,false_positive,0.7654951214790344,0.6901546484900845,0.528755447,5.714,408.5,100.1
407,4136466_K01344.01.npz,planet_transit,0.766508936882019,0.6901136552284854,4.48758768,2.874,112.0,25.9
408,3935914_K00809.01.npz,false_positive,0.749101459980011,0.6900141882380286,1.594745374,1.9604,15044.5,1009.3
409,10661771_K01291.01.npz,false_positive,0.7633695602416992,0.6899524089603966,1.231364189,5.8574,1097.1,229.7
410,8081482_K01539.01.npz,false_positive,0.7427056431770325,0.6898813776919103,2.819453322,4.4127,71867.0,202.0
411,5780460_K01005.01.npz,planet_transit,0.763037919998169,0.6897160617265818,35.61760233,8.4559,4634.9,155.0
412,6948054_K00869.01.npz,planet_transit,0.7652588486671448,0.6895774347348222,7.49018305,2.7297,1123.6,53.0
413,4079535_K01322.01.npz,planet_transit,0.7595271468162537,0.6892840427469347,17.72724392,4.1073,16878.0,109.7
414,5438099_K01567.01.npz,planet_transit,0.7649369239807129,0.6891622178801011,7.24022418,2.9153,864.9,48.2
415,9269281_K01398.01.npz,planet_transit,0.7649279236793518,0.6890414302965986,5.82348911,2.2441,888.7,38.1
416,11336883_K01445.01.npz,planet_transit,0.7650396823883057,0.6889141023515357,7.16893064,4.6766,112.8,36.3
417,5817553_K01040.01.npz,false_positive,0.7631692290306091,0.6888781501508692,4.206096814,10.7381,1298.1,149.3
418,4070376_K01318.01.npz,false_positive,0.7539417743682861,0.6881695788184433,1.634614356,3.4422,19761.5,376.5
419,8359498_K00127.01.npz,false_positive,0.7372639179229736,0.6881556399269861,3.578780566,2.91089,11382.2,1838.4
420,6922244_K00010.01.npz,false_positive,0.7389187812805176,0.6879072609310644,3.522498429,3.19843,9145.7,1741.5
421,11414511_K00767.01.npz,false_positive,0.7409860491752625,0.6878661304229575,2.816504904,2.50587,16813.7,1406.8
422,8544996_K00913.01.npz,false_positive,0.7371382117271423,0.6877727769988604,4.082274889,3.23015,17859.2,1669.1
423,11497958_K01422.01.npz,planet_transit,0.7630897164344788,0.6875416380964684,5.841636615,1.8734,1336.3,41.1
424,10004519_K01572.01.npz,planet_transit,0.762887179851532,0.6873614747361865,9.80321143,4.4617,813.4,53.1
425,8222813_K01069.01.npz,planet_transit,0.7624138593673706,0.6872514538790161,8.70420525,2.9385,1074.9,74.0
426,7972785_K00184.01.npz,false_positive,0.7382290363311768,0.6871308715319694,7.300735516,5.78725,13051.7,1640.0
427,5964985_K01056.01.npz,false_positive,0.7621786594390869,0.686584376342995,1.851409163,10.232,232.5,54.4
428,8240904_K01070.01.npz,planet_transit,0.7623757719993591,0.6865762447411881,6.61836309,3.6813,549.1,31.5
429,9823457_K00954.01.npz,planet_transit,0.7616204619407654,0.686297865617774,8.11528727,3.211,834.9,59.1
430,10682541_K00751.01.npz,planet_transit,0.7619689106941223,0.686273902307477,4.99677968,2.1717,934.7,28.2
431,8323753_K00175.01.npz,planet_transit,0.7618593573570251,0.6862174899722108,6.71425632,3.339,283.5,46.5
432,4480676_K01321.01.npz,false_positive,0.7553389072418213,0.6860065954817497,0.711966971,2.0221,6227.5,392.2
433,6153201_K01038.01.npz,false_positive,0.7585470080375671,0.6858668925371051,0.530300102,2.8502,3040.0,207.4
434,3124412_K01087.01.npz,false_positive,0.7583429217338562,0.6858092813300957,0.948950734,4.0245,2133.0,238.6
435,5438757_K01601.01.npz,planet_transit,0.7615092992782593,0.6857818180797858,10.35078415,6.253,273.1,36.5
436,1865042_K01002.01.npz,planet_transit,0.76132732629776,0.6854269238570054,3.4815917,1.8069,135.2,23.4
437,10341831_K01164.01.npz,false_positive,0.7603656649589539,0.6854067796591432,0.933749941,6.606,415.3,88.8
438,7849854_K00897.01.npz,false_positive,0.7432688474655151,0.6853014280582793,2.052349884,2.0778,14280.6,1072.1
439,10153827_K01079.01.npz,false_positive,0.7587074637413025,0.6852982087573334,0.293630085,2.3857,2017.7,170.0
440,6311681_K01122.01.npz,false_positive,0.7573767304420471,0.6851115799438945,0.844786082,3.5289,2468.5,245.6
441,4275739_K01317.01.npz,false_positive,0.7449114918708801,0.6850950446643421,2.171827838,3.2205,42086.0,300.6
442,2720309_K01092.01.npz,false_positive,0.7573361992835999,0.6848544524723044,0.413334492,2.3808,2025.1,236.9
443,8620565_K01250.01.npz,false_positive,0.7526246905326843,0.6848034446459743,0.782045734,1.7945,16185.0,272.3
444,3351888_K00801.01.npz,false_positive,0.7471743226051331,0.6839247510884617,1.625522174,2.38963,7969.0,799.7
445,9850893_K01523.01.npz,planet_transit,0.7595993280410767,0.6838966424991786,8.48039789,6.249,259.7,22.7
446,11192141_K00977.01.npz,false_positive,0.7584233283996582,0.683764841500779,1.353771892,7.012,1349.1,76.7
447,8737796_K01252.01.npz,false_positive,0.7567353844642639,0.6836202789582871,0.885747456,4.4788,895.2,203.6
448,8462258_K01253.01.npz,false_positive,0.7564913034439087,0.6835237914650584,3.611541977,8.6068,2972.3,167.1
449,11359879_K00128.01.npz,false_positive,0.729340672492981,0.6833455366010358,4.942783419,3.25346,11144.7,2040.7
450,8700771_K01283.01.npz,planet_transit,0.7584547400474548,0.6829891422460186,8.0922105,5.7696,65.3,37.5
451,6613006_K01223.01.npz,false_positive,0.7350568175315857,0.6827387305530059,7.388833611,5.62857,13063.5,1509.3
452,10925104_K00156.03.npz,planet_transit,0.7560431361198425,0.6826673632030974,11.776132317,2.8971,1430.8,163.5
453,6774826_K01376.01.npz,planet_transit,0.7580898404121399,0.6826568445135266,7.13895376,4.568,254.2,32.9
454,5436502_K00834.02.npz,planet_transit,0.7577148675918579,0.6825769904694359,13.23352214,6.7372,504.6,49.1
455,3233043_K00966.01.npz,false_positive,0.7516677379608154,0.6823517521155938,0.379463865,0.86896,1973.3,458.6
456,9277896_K01632.01.npz,planet_transit,0.757219672203064,0.6817739171382472,4.59489816,3.1381,109.7,27.7
457,7376983_K01358.03.npz,planet_transit,0.7566113471984863,0.6812042985352086,3.64830183,1.9985,371.7,19.9
458,7220322_K01350.01.npz,false_positive,0.751655101776123,0.6807531368509108,0.752159702,2.3621,3425.0,291.1
459,5531576_K00837.02.npz,planet_transit,0.7558889985084534,0.68059371554212,4.14451656,2.3421,391.8,22.8
460,6541920_K00157.01.npz,planet_transit,0.7544609904289246,0.6805487412857718,13.02493307,4.5706,778.4,119.3
461,9451127_K01381.01.npz,false_positive,0.7314609289169312,0.6803805102601493,5.117401517,4.3056,62929.0,456.6
462,3340070_K01097.01.npz,planet_transit,0.7551642656326294,0.6800089635674923,10.9110487,7.033,401.9,28.3
463,12504988_K00181.01.npz,false_positive,0.7332186698913574,0.6798213847326025,5.093938816,3.93144,25026.7,1131.7
464,3231341_K01102.02.npz,planet_transit,0.7547493577003479,0.6796934688270356,8.14515981,5.073,446.8,32.2
465,6756669_K00862.01.npz,false_positive,0.7240933775901794,0.6796107830995334,5.851520671,3.11058,33003.6,1630.4
466,9166862_K00931.01.npz,false_positive,0.7348564267158508,0.6795618749766172,3.855603916,3.2179,16652.7,1173.9
467,10657664_K00964.01.npz,false_positive,0.7354648113250732,0.6789061757349858,3.273699006,3.07626,6862.8,1293.1
468,9824805_K01526.01.npz,planet_transit,0.7540514469146729,0.6788223997609454,4.4444826,3.686,163.0,18.0
469,8150320_K00904.04.npz,planet_transit,0.7537029981613159,0.6787377924154024,4.617490562,2.2618,575.8,28.1
470,9818381_K00135.01.npz,false_positive,0.7357486486434937,0.6786029564923156,3.024092505,2.8021,7765.0,1225.3
471,2715135_K01024.01.npz,planet_transit,0.753073513507843,0.6785144610192008,5.747711909,1.8923,820.1,51.7
472,3218908_K01108.03.npz,planet_transit,0.7534286379814148,0.6783545640457205,4.15246118,2.5755,223.4,24.5
473,7661409_K00957.01.npz,false_positive,0.7511988878250122,0.6780283249399969,3.14051153,8.2806,1444.4,139.5
474,6677841_K01236.02.npz,planet_transit,0.7527287602424622,0.6780228513611799,12.30971679,6.74,396.0,45.9
475,9157908_K01400.01.npz,planet_transit,0.7524567246437073,0.6779109021279736,9.41475056,4.736,483.4,55.2
476,9838949_K01716.01.npz,planet_transit,0.7527731657028198,0.6778919579151468,4.88084456,2.5574,343.0,32.6
477,9455556_K01396.01.npz,planet_transit,0.7523037791252136,0.6776894224024121,6.62643441,3.1752,814.6,40.6
478,5270698_K01543.01.npz,false_positive,0.7399324178695679,0.6775698808183264,3.964333304,4.7136,25886.2,408.5
479,10872983_K00756.01.npz,planet_transit,0.7513701915740967,0.6773416736568848,11.09432054,4.5945,1517.5,66.5
480,8953257_K01383.01.npz,false_positive,0.7343012690544128,0.6771113890293042,3.221785738,3.3411,46379.0,336.4
481,5357901_K00188.01.npz,false_positive,0.7276025414466858,0.6768620950326932,3.797018259,2.2608,14431.2,1549.0
482,11197126_K01443.01.npz,planet_transit,0.7513574361801147,0.6766715057336483,4.494498254,1.9742,248.2,39.3
483,2438502_K01003.01.npz,false_positive,0.737754762172699,0.6763922861756876,8.360616221,7.5385,28066.3,425.6
